review_id,review_text,star_rating,date,business_name,business_category,platform,aspects,aspect_sentiments,aspect,sentiment,macro_category,clean_text,token_count,char_count,flag_reason
5301,"مفيش مصداقية نهائى بتصل بيهم بسأل على أنسولين نوفو رابيد حد قالى موجود وقالى على سعره لسه هاطلبه واقوله يجيبه عمل نفسه مش سامعنى وقعد يقول الو وفى الأخر قفل فى وشى اتصلت تانى بيهم واحد رد عليا قالى مش موجود قولتله ازاى لسه زميلك قالى انه موجود قالى لا مش موجود وحسبي الله ونعم الوكيل بيخبوا العلاج من الناس

تعديل للمصداقية بعدها حد تواصل معايا من خدمة العملاء وحكتلهم على إلى حصل وتواصلوا مع الفرع وقالولى موجود بس هتاخدى خرطوشة واحده عشان هو ناقص قلتلهم تمام حولوني على الفرع الفرع قالى متاح علبة وده اكسيبشن لحضرتك عشان تنورينا بالأتصال تانى وقولتلهم تمام وبعتوهالى وكانت محفوظة بشكل كويس عشان ميفسدش ده كل إلى حصل للأمانة",1,تاريخ التعديل: قبل سنة,صيدليات دلمار وعطا الله فرع 26 يوليو,صيدلية,google_maps,"[""service""]","{""service"": ""positive""}",service,positive,healthcare,مفيش مصداقية نهائى بتصل بيهم بسال على انسولين نوفو رابيد حد قالى موجود وقالى على سعره لسه هاطلبه واقوله يجيبه عمل نفسه مش سامعنى وقعد يقول الو وفى الاخر قفل فى وشى اتصلت تانى بيهم واحد رد عليا قالى مش موجود قولتله ازاى لسه زميلك قالى انه موجود قالى لا مش موجود وحسبي الله ونعم الوكيل بيخبوا العلاج من الناس تعديل للمصداقية بعدها حد تواصل معايا من خدمة العملاء وحكتلهم على الى حصل وتواصلوا مع الفرع وقالولى موجود بس هتاخدى خرطوشة واحده عشان هو ناقص قلتلهم تمام حولوني على الفرع الفرع قالى متاح علبة وده اكسيبشن لحضرتك عشان تنورينا بالاتصال تانى وقولتلهم تمام وبعتوهالى وكانت محفوظة بشكل كويس عشان ميفسدش ده كل الى حصل للامانة,115,624,1★ + positive
3948,مع اني مش بحب الانتظار عند دكاتره الاسنان بس انا بحب العياده,5,قبل 6 أشهر,دكتور فادى رياض,عِيادة أسنان,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""negative""}",service,negative,healthcare,مع اني مش بحب الانتظار عند دكاتره الاسنان بس انا بحب العياده,12,60,5★ + negative
2486,مكان يتجمع فيه الكثير من تجار الملابس والبيع باسعار معقوله ويحتوى علي فات وانواع مختلفه من الملابس والمفروشات  وقريب من المواصلات والطريق العام كرنيش النيل,2,قبل سنتين,El Wekala . -. براندز,متجر ملابس,google_maps,"[""price"", ""ambiance""]","{""price"": ""positive"", ""ambiance"": ""positive""}",price,positive,retail,مكان يتجمع فيه الكثير من تجار الملابس والبيع باسعار معقوله ويحتوى علي فات وانواع مختلفه من الملابس والمفروشات وقريب من المواصلات والطريق العام كرنيش النيل,25,154,2★ + positive
2486,مكان يتجمع فيه الكثير من تجار الملابس والبيع باسعار معقوله ويحتوى علي فات وانواع مختلفه من الملابس والمفروشات  وقريب من المواصلات والطريق العام كرنيش النيل,2,قبل سنتين,El Wekala . -. براندز,متجر ملابس,google_maps,"[""price"", ""ambiance""]","{""price"": ""positive"", ""ambiance"": ""positive""}",ambiance,positive,retail,مكان يتجمع فيه الكثير من تجار الملابس والبيع باسعار معقوله ويحتوى علي فات وانواع مختلفه من الملابس والمفروشات وقريب من المواصلات والطريق العام كرنيش النيل,25,154,2★ + positive
8009,ياجماهة شو قصة التطبيق,5,2024-06-03 00:00:00,Shop,ecommerce,play_store,"[""app_experience""]","{""app_experience"": ""negative""}",app_experience,negative,digital,ياجماهة شو قصة التطبيق,4,22,5★ + negative
5219,سعر الكابتن اوفر جدا والموظفين ليس لديهم صلاحية فقط بنفذ تعليمات,5,قبل 4 أشهر,Force Gym,صالة رياضة,google_maps,"[""price"", ""service""]","{""price"": ""negative"", ""service"": ""negative""}",price,negative,beauty_fitness,سعر الكابتن اوفر جدا والموظفين ليس لديهم صلاحية فقط بنفذ تعليمات,11,64,5★ + negative
5219,سعر الكابتن اوفر جدا والموظفين ليس لديهم صلاحية فقط بنفذ تعليمات,5,قبل 4 أشهر,Force Gym,صالة رياضة,google_maps,"[""price"", ""service""]","{""price"": ""negative"", ""service"": ""negative""}",service,negative,beauty_fitness,سعر الكابتن اوفر جدا والموظفين ليس لديهم صلاحية فقط بنفذ تعليمات,11,64,5★ + negative
9537,أشكر الأستاذ علاء ماهر على تعاونه وسرعة حل المشكلة 🙏 كنت حاجزة فندق عبر تطبيق ويجو ولم يصلني تأكيد الحجز، لكنه تابع الموضوع معي حتى انحلت بالكامل. تعامل راقي واهتمام حقيقي بالعميل — يستاهل أكثر من خمس نجوم ⭐⭐⭐⭐⭐,5,2026-02-03 00:00:00,Wego,travel,play_store,"[""service"", ""app_experience""]","{""service"": ""positive"", ""app_experience"": ""negative""}",app_experience,negative,hospitality,اشكر الاستاذ علاء ماهر على تعاونه وسرعة حل المشكلة 🙏 كنت حاجزة فندق عبر تطبيق ويجو ولم يصلني تاكيد الحجز، لكنه تابع الموضوع معي حتى انحلت بالكامل. تعامل راقي واهتمام حقيقي بالعميل — يستاهل اكثر من خمس نجوم ⭐⭐,39,208,5★ + negative
4177,افضل كابتن عندهم حبيبه غيره المركز جداً سيء,1,قبل 7 أشهر,نادى الديب الصحى بالقاهرة,غرفة لياقة,google_maps,"[""service""]","{""service"": ""positive""}",service,positive,beauty_fitness,افضل كابتن عندهم حبيبه غيره المركز جدا سيء,8,42,1★ + positive
5073,"كانت لي تجربة رائعة ومريحة جدًا في مركز الأسنان، من أول لحظة دخول شعرت بالاهتمام والاحترام.
الاستقبال كان راقياً والتنظيم ممتاز، والمواعيد دقيقة بدون أي تأخير.
الدكتور طارق حداد كان محترفًا وشرح لي حالتي بكل وضوح وبساطة وأشكره ع اهتمامه وإحترافيته .",1,قبل شهرين,عيادات الفارابي - Al- Farabi Clinics,طبيب أسنان,google_maps,"[""service"", ""ambiance""]","{""service"": ""positive"", ""ambiance"": ""positive""}",service,positive,healthcare,كانت لي تجربة رائعة ومريحة جدا في مركز الاسنان، من اول لحظة دخول شعرت بالاهتمام والاحترام. الاستقبال كان راقيا والتنظيم ممتاز، والمواعيد دقيقة بدون اي تاخير. الدكتور طارق حداد كان محترفا وشرح لي حالتي بكل وضوح وبساطة واشكره ع اهتمامه واحترافيته .,42,246,1★ + positive
5073,"كانت لي تجربة رائعة ومريحة جدًا في مركز الأسنان، من أول لحظة دخول شعرت بالاهتمام والاحترام.
الاستقبال كان راقياً والتنظيم ممتاز، والمواعيد دقيقة بدون أي تأخير.
الدكتور طارق حداد كان محترفًا وشرح لي حالتي بكل وضوح وبساطة وأشكره ع اهتمامه وإحترافيته .",1,قبل شهرين,عيادات الفارابي - Al- Farabi Clinics,طبيب أسنان,google_maps,"[""service"", ""ambiance""]","{""service"": ""positive"", ""ambiance"": ""positive""}",ambiance,positive,healthcare,كانت لي تجربة رائعة ومريحة جدا في مركز الاسنان، من اول لحظة دخول شعرت بالاهتمام والاحترام. الاستقبال كان راقيا والتنظيم ممتاز، والمواعيد دقيقة بدون اي تاخير. الدكتور طارق حداد كان محترفا وشرح لي حالتي بكل وضوح وبساطة واشكره ع اهتمامه واحترافيته .,42,246,1★ + positive
4842,"عياده نظيف و دكاتره ممتازه بس للاسف عدم دقه في المواعيد و الحجز و الغاء كتير جدا ، من أصعب العيادات في التنسيق للمواعيد "" عن تجربه مع عياده الاطفال """,1,قبل شهر,Misr Modern Clinics عيادات مصر الحديثه ( فرع ميشيل باخوم ),مركز طبي,google_maps,"[""cleanliness"", ""service""]","{""cleanliness"": ""positive"", ""service"": ""negative""}",cleanliness,positive,healthcare,"عياده نظيف و دكاتره ممتازه بس للاسف عدم دقه في المواعيد و الحجز و الغاء كتير جدا ، من اصعب العيادات في التنسيق للمواعيد "" عن تجربه مع عياده الاطفال """,31,149,1★ + positive
2487,مكان جميل اسعار غالية,4,قبل شهر,Marasy cafe,مقهى,google_maps,"[""ambiance"", ""price""]","{""ambiance"": ""positive"", ""price"": ""negative""}",price,negative,food_beverage,مكان جميل اسعار غالية,4,21,4★ + negative
8258,الموقع مش عايز يفتح خالص مسحته وعملت اعاده تثبيت لكن دون جدوه فقط شاشه زرقاء واسم الموقع فقط ارجو حل المشكله في اسرع وقت توصلت علي الايميل ولا يوجد رد المشكله اتحلت الحمدلله شكرا علي الاهتمام وعلي سرعه واستجابه الرد,5,2025-07-09 00:00:00,Aqarmap,real_estate,play_store,"[""app_experience"", ""service""]","{""app_experience"": ""negative"", ""service"": ""positive""}",app_experience,negative,digital,الموقع مش عايز يفتح خالص مسحته وعملت اعاده تثبيت لكن دون جدوه فقط شاشه زرقاء واسم الموقع فقط ارجو حل المشكله في اسرع وقت توصلت علي الايميل ولا يوجد رد المشكله اتحلت الحمدلله شكرا علي الاهتمام وعلي سرعه واستجابه الرد,40,215,5★ + negative
2786,مطعم اسماك جيد ولكن الأسعار مبالغ فيها,4,تاريخ التعديل: قبل شهر,مطعم الصلاة على النبي للمأكولات البحريه ٢ فرع التجمع الخامس,مطعم مأكولات بحرية,google_maps,"[""food"", ""price""]","{""food"": ""positive"", ""price"": ""negative""}",price,negative,food_beverage,مطعم اسماك جيد ولكن الاسعار مبالغ فيها,7,38,4★ + negative
2702,المول اول كان جميل الان تغير مافيه بضاعات جديد واكثر المحلات مقفله,4,قبل 4 أشهر,مول رمسيس,مركز تسوق,google_maps,"[""ambiance""]","{""ambiance"": ""negative""}",ambiance,negative,retail,المول اول كان جميل الان تغير مافيه بضاعات جديد واكثر المحلات مقفله,12,66,4★ + negative
8733,تطبيق بجنن بس بده شحن يعني تشحن له مصاري واذا كنت مشغل اغنيه وبتلعب لعبه لازم تطلع من اللعبه عشان بدي الاغنيه خلصت ترجعها,5,2026-02-20 00:00:00,Anghami,entertainment,play_store,"[""app_experience"", ""price""]","{""app_experience"": ""neutral"", ""price"": ""negative""}",price,negative,entertainment,تطبيق بجنن بس بده شحن يعني تشحن له مصاري واذا كنت مشغل اغنيه وبتلعب لعبه لازم تطلع من اللعبه عشان بدي الاغنيه خلصت ترجعها,24,121,5★ + negative
6812,في ملاحظه فبعالدفع,5,2026-03-13 00:00:00,Uber,transport,play_store,"[""app_experience""]","{""app_experience"": ""negative""}",app_experience,negative,transport,في ملاحظه فبعالدفع,3,18,5★ + negative
4841,المكان نضيف جدا ودكتور اندرو عاطف ممتازومستمع جيد للمريض والاستقبال محترمين ف التعامل,1,قبل شهر,Misr Modern Clinics عيادات مصر الحديثه ( فرع ميشيل باخوم ),مركز طبي,google_maps,"[""cleanliness"", ""service""]","{""cleanliness"": ""positive"", ""service"": ""positive""}",cleanliness,positive,healthcare,المكان نضيف جدا ودكتور اندرو عاطف ممتازومستمع جيد للمريض والاستقبال محترمين ف التعامل,13,85,1★ + positive
4841,المكان نضيف جدا ودكتور اندرو عاطف ممتازومستمع جيد للمريض والاستقبال محترمين ف التعامل,1,قبل شهر,Misr Modern Clinics عيادات مصر الحديثه ( فرع ميشيل باخوم ),مركز طبي,google_maps,"[""cleanliness"", ""service""]","{""cleanliness"": ""positive"", ""service"": ""positive""}",service,positive,healthcare,المكان نضيف جدا ودكتور اندرو عاطف ممتازومستمع جيد للمريض والاستقبال محترمين ف التعامل,13,85,1★ + positive
958,الأسعار مش وحشة لكن جودة الأكل سيئة لدرجة أننا رمينا بعض القطع زي ما هي لأنها حرفيا ما تتاكلش .. لا أنصح بالتجربة,1,قبل شهر,تشك تشكن,مطعم دجاج,google_maps,"[""price"", ""food""]","{""price"": ""positive"", ""food"": ""negative""}",price,positive,food_beverage,الاسعار مش وحشة لكن جودة الاكل سيئة لدرجة اننا رمينا بعض القطع زي ما هي لانها حرفيا ما تتاكلش .. لا انصح بالتجربة,23,113,1★ + positive
6511,كنت حاجزه قبل كده ولكن لم يتم مجيء السواق في الميعاد المحدد ولم يتم الاتصال بي وكانت المواصله ب7 درهم وأصبحت كغرامه 13 درهم ودفعتهم بعدها حاولت اكتر من مره حجز عن طريق الابلكيشين لكن في كل مره يبعت تم الرفض,5,2026-03-13 00:00:00,Careem,transport,play_store,"[""service"", ""price"", ""app_experience""]","{""service"": ""negative"", ""price"": ""negative"", ""app_experience"": ""negative""}",service,negative,transport,كنت حاجزه قبل كده ولكن لم يتم مجيء السواق في الميعاد المحدد ولم يتم الاتصال بي وكانت المواصله ب7 درهم واصبحت كغرامه 13 درهم ودفعتهم بعدها حاولت اكتر من مره حجز عن طريق الابلكيشين لكن في كل مره يبعت تم الرفض,41,206,5★ + negative
6511,كنت حاجزه قبل كده ولكن لم يتم مجيء السواق في الميعاد المحدد ولم يتم الاتصال بي وكانت المواصله ب7 درهم وأصبحت كغرامه 13 درهم ودفعتهم بعدها حاولت اكتر من مره حجز عن طريق الابلكيشين لكن في كل مره يبعت تم الرفض,5,2026-03-13 00:00:00,Careem,transport,play_store,"[""service"", ""price"", ""app_experience""]","{""service"": ""negative"", ""price"": ""negative"", ""app_experience"": ""negative""}",price,negative,transport,كنت حاجزه قبل كده ولكن لم يتم مجيء السواق في الميعاد المحدد ولم يتم الاتصال بي وكانت المواصله ب7 درهم واصبحت كغرامه 13 درهم ودفعتهم بعدها حاولت اكتر من مره حجز عن طريق الابلكيشين لكن في كل مره يبعت تم الرفض,41,206,5★ + negative
6511,كنت حاجزه قبل كده ولكن لم يتم مجيء السواق في الميعاد المحدد ولم يتم الاتصال بي وكانت المواصله ب7 درهم وأصبحت كغرامه 13 درهم ودفعتهم بعدها حاولت اكتر من مره حجز عن طريق الابلكيشين لكن في كل مره يبعت تم الرفض,5,2026-03-13 00:00:00,Careem,transport,play_store,"[""service"", ""price"", ""app_experience""]","{""service"": ""negative"", ""price"": ""negative"", ""app_experience"": ""negative""}",app_experience,negative,transport,كنت حاجزه قبل كده ولكن لم يتم مجيء السواق في الميعاد المحدد ولم يتم الاتصال بي وكانت المواصله ب7 درهم واصبحت كغرامه 13 درهم ودفعتهم بعدها حاولت اكتر من مره حجز عن طريق الابلكيشين لكن في كل مره يبعت تم الرفض,41,206,5★ + negative
2933,مطعم جميل اطلاله جميله واكل لذيذ جداً يعيبه فقط التأخير في الطلبات + الكراسي تحتاج للإهتمام والتجديد في المنطقه المفتوحه,5,قبل شهرين,قديمو,مطعم,google_maps,"[""ambiance"", ""food"", ""service""]","{""ambiance"": ""positive"", ""food"": ""positive"", ""service"": ""negative""}",service,negative,food_beverage,مطعم جميل اطلاله جميله واكل لذيذ جدا يعيبه فقط التاخير في الطلبات + الكراسي تحتاج للاهتمام والتجديد في المنطقه المفتوحه,20,119,5★ + negative
3029,"المكان كويس بس اكتر شي دايقني هو ازاي كل واحد من العاملين عايز يطلع ببقشيش من ورا الزباين .
دا اكتر حاجه خلتني اكره المكان .",1,قبل 3 أشهر,ذا بلكون كافيه الشيخ زايد,مطعم مأكولات ومشروبات,google_maps,"[""ambiance"", ""service""]","{""ambiance"": ""positive"", ""service"": ""negative""}",ambiance,positive,food_beverage,المكان كويس بس اكتر شي دايقني هو ازاي كل واحد من العاملين عايز يطلع ببقشيش من ورا الزباين . دا اكتر حاجه خلتني اكره المكان .,26,124,1★ + positive
6225,للأسف الخدمة مش ثابته طوال ال 3 سنين اللي فاتو حصلي مشاكل كتير اوي سواء من اوردرات متأخرة او توصلي باردة او حتى اوردرات مش بيتعين لها مندوب اصلا وهي في المطعم جاهزة بجد مش راضي عن الخدمة تماما بالرغم من كفائة خدمة المساعدة عندهم بس الابلكيشن مش بيحاول تماما يصلح اي مشكله وحتى الاسعار اللي موجودة في الابلكيشن مش نفسها اسعار المطعم اصلا وبتكون اعلى ومع خدمة توصيل بالرغم من ان مطعم مثلا يكون جنبي ممكن يوصلولي اوردر ب 50 ج بالرغم لو طلبت من المطعم هيكون ارخص والتوصيل حتى بالكتير هيبقا 25 ج,2,2026-03-08 00:00:00,Elmenus,food_delivery,play_store,"[""service"", ""delivery"", ""app_experience"", ""price""]","{""service"": ""positive"", ""delivery"": ""negative"", ""app_experience"": ""negative"", ""price"": ""negative""}",service,positive,digital,للاسف الخدمة مش ثابته طوال ال 3 سنين اللي فاتو حصلي مشاكل كتير اوي سواء من اوردرات متاخرة او توصلي باردة او حتى اوردرات مش بيتعين لها مندوب اصلا وهي في المطعم جاهزة بجد مش راضي عن الخدمة تماما بالرغم من كفائة خدمة المساعدة عندهم بس الابلكيشن مش بيحاول تماما يصلح اي مشكله وحتى الاسعار اللي موجودة في الابلكيشن مش نفسها اسعار المطعم اصلا وبتكون اعلى ومع خدمة توصيل بالرغم من ان مطعم مثلا يكون جنبي ممكن يوصلولي اوردر ب 50 ج بالرغم لو طلبت من المطعم هيكون ارخص والتوصيل حتى بالكتير هيبقا 25 ج,95,490,2★ + positive
3358,"طلبت اوردر و طلب كبير
الجبنة طماطم كانت حمضانة وحشة اوي
طلبت فول محوج ولا فيه ريحة تحويج وحش جدا
الطعمية نسيت تتحط فى شنطة بس كان متعاون و جيبهالى و الطعمية حلوة و بابا غنوج كان حلو
لكن فول سئ جدا جدا فوق وصف و الجبنة خصوصا وحشة اوي
لو تجربة مكررهاش تاني خصوصا انه محل فول و ده اهم حاجة",1,قبل 4 أشهر,مطعم المصطفى,مطعم,google_maps,"[""food"", ""service""]","{""food"": ""negative"", ""service"": ""positive""}",service,positive,food_beverage,طلبت اوردر و طلب كبير الجبنة طماطم كانت حمضانة وحشة اوي طلبت فول محوج ولا فيه ريحة تحويج وحش جدا الطعمية نسيت تتحط فى شنطة بس كان متعاون و جيبهالى و الطعمية حلوة و بابا غنوج كان حلو لكن فول سئ جدا جدا فوق وصف و الجبنة خصوصا وحشة اوي لو تجربة مكررهاش تاني خصوصا انه محل فول و ده اهم حاجة,62,286,1★ + positive
7758,مش اصل مش راضي يدخلني,5,2026-03-06 00:00:00,Amazon,ecommerce,play_store,"[""app_experience""]","{""app_experience"": ""negative""}",app_experience,negative,digital,مش اصل مش راضي يدخلني,5,21,5★ + negative
2816,ممتاز ولاكن كم الشحاتين غير طبيعي,4,قبل 4 أشهر,Zulu in Cairo,مطعم مأكولات من جنوب إفريقيا,google_maps,"[""ambiance""]","{""ambiance"": ""negative""}",ambiance,negative,food_beverage,ممتاز ولاكن كم الشحاتين غير طبيعي,6,33,4★ + negative
6239,ناس محترمه مع ان المطاعم محدوده بس خصومات كتير,5,2026-01-20 00:00:00,Elmenus,food_delivery,play_store,"[""service"", ""app_experience"", ""price""]","{""service"": ""positive"", ""price"": ""positive"", ""app_experience"": ""negative""}",app_experience,negative,digital,ناس محترمه مع ان المطاعم محدوده بس خصومات كتير,9,46,5★ + negative
2440,اكمل سوق بالمنتجات اللي يحتاجها السائح الخليجي وفيه ملحوظه صغننه الأسعار عاليه,4,تاريخ التعديل: قبل شهر,سعودى سوبر ماركت الزمالك,سوبرماركت,google_maps,"[""price""]","{""price"": ""negative""}",price,negative,retail,اكمل سوق بالمنتجات اللي يحتاجها السائح الخليجي وفيه ملحوظه صغننه الاسعار عاليه,12,78,4★ + negative
4121,رخيص ويمشي الوضع لكن خدماته سيئة والفرش قديم ولا انصح كثيرا .,2,قبل 9 أشهر,Bella Hostel,فندق,google_maps,"[""price"", ""service"", ""ambiance""]","{""price"": ""positive"", ""service"": ""negative"", ""ambiance"": ""negative""}",price,positive,hospitality,رخيص ويمشي الوضع لكن خدماته سيئة والفرش قديم ولا انصح كثيرا .,12,61,2★ + positive
2048,"للاسف نقص نجمه بسبب صوت الاغاني عااااالي. واغاني غربيه فيها كمية صراخ غير عادي بلغناهم قالوا السيستم 🤔
الخدمه ممتازه. الاكل لذيذ بس كان منتهي واخذنا كتف كان ناشف شويه لكن لذيذ🇸🇦",4,قبل شهرين,مطعم ميت موت مدينة الشيخ زايد,مطعم,google_maps,"[""ambiance"", ""service"", ""food""]","{""ambiance"": ""negative"", ""service"": ""positive"", ""food"": ""negative""}",ambiance,negative,food_beverage,للاسف نقص نجمه بسبب صوت الاغاني عاالي. واغاني غربيه فيها كمية صراخ غير عادي بلغناهم قالوا السيستم 🤔 الخدمه ممتازه. الاكل لذيذ بس كان منتهي واخذنا كتف كان ناشف شويه لكن لذيذ🇸🇦,32,174,4★ + negative
2048,"للاسف نقص نجمه بسبب صوت الاغاني عااااالي. واغاني غربيه فيها كمية صراخ غير عادي بلغناهم قالوا السيستم 🤔
الخدمه ممتازه. الاكل لذيذ بس كان منتهي واخذنا كتف كان ناشف شويه لكن لذيذ🇸🇦",4,قبل شهرين,مطعم ميت موت مدينة الشيخ زايد,مطعم,google_maps,"[""ambiance"", ""service"", ""food""]","{""ambiance"": ""negative"", ""service"": ""positive"", ""food"": ""negative""}",food,negative,food_beverage,للاسف نقص نجمه بسبب صوت الاغاني عاالي. واغاني غربيه فيها كمية صراخ غير عادي بلغناهم قالوا السيستم 🤔 الخدمه ممتازه. الاكل لذيذ بس كان منتهي واخذنا كتف كان ناشف شويه لكن لذيذ🇸🇦,32,174,4★ + negative
9295,واااااااااااااااااااعر بزاااااااااااااااااااااااااف ولكن فيه عيب واحد هو أنه مكيخدش بلا ويفي ولكن واعر,5,2026-03-02 00:00:00,Spotify,entertainment,play_store,"[""app_experience""]","{""app_experience"": ""negative""}",app_experience,negative,entertainment,وااعر بزااف ولكن فيه عيب واحد هو انه مكيخدش بلا ويفي ولكن واعر,13,62,5★ + negative
4035,"طعم خرافة اسعار روعة
الزحام هو المشكلة الوحيدة",5,قبل سنة,فول زمان,مطعم فلافل,google_maps,"[""food"", ""price"", ""ambiance""]","{""food"": ""positive"", ""price"": ""positive"", ""ambiance"": ""negative""}",ambiance,negative,food_beverage,طعم خرافة اسعار روعة الزحام هو المشكلة الوحيدة,8,46,5★ + negative
6530,بصراحه كنت بحبو جدا جدا والناس كانت محترمه بس ف مره السواق هو اللى لغى الرحله وخلانى ف الشارع وقت طويل جدا وكمان حط فلوس عليا ومش عارفه اتعامل مع اللابلكيش بقالى سنه,1,2026-03-10 00:00:00,Careem,transport,play_store,"[""service"", ""delivery"", ""price"", ""app_experience""]","{""service"": ""positive"", ""delivery"": ""negative"", ""price"": ""negative"", ""app_experience"": ""negative""}",service,positive,transport,بصراحه كنت بحبو جدا جدا والناس كانت محترمه بس ف مره السواق هو اللى لغى الرحله وخلانى ف الشارع وقت طويل جدا وكمان حط فلوس عليا ومش عارفه اتعامل مع اللابلكيش بقالى سنه,33,165,1★ + positive
